[Header]\r\n2013-09-17 08:17:28,592 [10] INFO  ThemeSim.ThemeSim TestForm loading...
2013-09-17 08:22:10,573 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:22:10,574 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:22:10,580 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,582 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,584 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,585 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,588 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,591 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,598 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:10,600 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:22:10,600 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Footer]\r\n[Header]\r\n2013-09-17 08:22:27,683 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:22:27,909 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:22:27,909 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:22:27,909 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:22:27,909 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:22:27,909 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:22:27,910 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:22:27,910 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:22:27,910 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:22:27,911 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:22:27,911 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:22:27,919 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:22:27,920 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:22:27,920 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:22:27,927 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,928 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,930 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,931 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,934 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,936 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,944 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:27,945 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:22:27,945 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Footer]\r\n[Header]\r\n2013-09-17 08:22:53,253 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:22:53,479 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:22:53,480 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:22:53,480 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:22:53,480 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:22:53,480 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:22:53,480 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:22:53,481 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:22:53,481 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:22:53,481 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:22:53,482 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:22:53,490 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:22:53,490 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:22:53,492 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:22:53,498 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,500 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,502 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,504 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,507 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,510 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,518 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:22:53,519 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:22:53,519 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 08:23:23,466 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:23:23,866 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:23:23,866 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:23:23,867 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:23:23,867 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:23:23,867 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:23:23,867 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:23:23,867 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:23:23,868 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:23:23,868 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:23:23,869 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:23:23,877 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:23:23,877 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:23:23,878 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:23:23,884 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,886 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,887 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,889 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,891 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,894 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,902 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:23,903 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:23:23,904 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 08:23:58,764 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:23:58,989 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:23:58,989 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:23:58,990 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:23:58,992 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:23:58,992 [10] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:23:59,001 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:23:59,001 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:23:59,002 [10] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:23:59,008 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,010 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,012 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,013 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,016 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,019 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,026 [10] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:23:59,027 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:23:59,028 [10] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 08:24:38,816 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:24:39,139 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:24:39,139 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:24:39,139 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:24:39,139 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:24:39,140 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:24:39,140 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:24:39,140 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:24:39,140 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:24:39,141 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:24:39,142 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:24:39,150 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:24:39,151 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:24:39,151 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:24:39,157 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,159 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,162 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,163 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,166 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,168 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,176 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:24:39,177 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:24:39,177 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 08:25:12,730 [9] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:25:13,057 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:25:13,057 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
2013-09-17 08:25:13,057 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:25:13,057 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageSetting -> ThemeSim.ThemeElements.ImageControl.
2013-09-17 08:25:13,057 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:25:13,058 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ScreenSetting -> ThemeSim.ThemeElements.ScreenControl.
2013-09-17 08:25:13,058 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:25:13,058 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageContainerResourcesSetting -> ThemeSim.ThemeElements.ImageContainerResources.
2013-09-17 08:25:13,059 [9] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:25:13,059 [9] INFO  ThemeSim.ThemeElements.ThemeElement Successful Regist ThemeSim.ThemeSettings.ImageDirectoryResourcesSetting -> ThemeSim.ThemeElements.ImageDirectoryResources.
2013-09-17 08:25:13,067 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2a' -> ./c100dts2a
2013-09-17 08:25:13,067 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'c100dts2b' -> ./c100dts2b
2013-09-17 08:25:13,068 [9] INFO  ThemeSim.ThemeSimulator Load Resource 'battery' -> ./battery
2013-09-17 08:25:13,074 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电池' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,076 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img左箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,077 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img右箭头' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,079 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img大选择框' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,081 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,084 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img图标Bar' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,092 [9] INFO  ThemeSim.ThemeSimulator Load Control 'img电量' -> ThemeSim.ThemeSettings.ImageSetting
2013-09-17 08:25:13,093 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'MainScreen' -> ThemeSim.ThemeSettings.ScreenSetting
2013-09-17 08:25:13,093 [9] INFO  ThemeSim.ThemeSimulator Load Screen 'BetteryScreen' -> ThemeSim.ThemeSettings.ScreenSetting
[Header]\r\n2013-09-17 08:32:00,469 [10] INFO  ThemeSim.ThemeSimulator TestForm loading...
2013-09-17 08:32:00,702 [10] INFO  ThemeSim.ThemeElements.ThemeElement Regist ThemeSim.ThemeSettings.TextSetting -> ThemeSim.ThemeElements.TextControl.
